tweet_id,text,rating_numerator,rating_denominator,name,dogs_stage,year,month,day,rating,jpg_url,dog_type,confidence_list,favorite_count,retweet_count,followers_count,friends_count,source,retweeted_status,url
6.99072E+17,ERMAHGERD 12/10 please enjoy https://t.co/7WrAWKdBac,12,10,None,None,2016,2,15,12,https://pbs.twimg.com/ext_tw_video_thumb/699072391083880449/pu/img/fMp1-dvLMeio1Kzk.jpg,Shih-Tzu,0.599587,3221,1295,6831384,103,Twitter for iPhone,Original tweet,https://t.co/7WrAWKdBac
6.9908E+17,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL,8,10,Reagan,None,2016,2,15,8,https://pbs.twimg.com/media/CbOhMUDXIAACIWR.jpg,schipperke,0.667324,2621,717,6831384,103,Twitter for iPhone,Original tweet,https://t.co/A2j2StfNgL
6.99323E+17,"""I'm bathing the children what do you want?""  ...both 10/10 https://t.co/Rizm1LWh4z",10,10,None,None,2016,2,15,10,https://pbs.twimg.com/media/CbR-9edXIAEHJKi.jpg,Labrador_retriever,0.309696,3385,950,6831384,103,Twitter for iPhone,Original tweet,https://t.co/Rizm1LWh4z
6.99371E+17,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur,11,10,Calbert,None,2016,2,15,11,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg,cairn,0.337557,2011,482,6831384,103,Twitter for iPhone,Original tweet,https://t.co/iNFIHvcVur
6.99414E+17,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS",11,10,Miley,None,2016,2,16,11,https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg,Samoyed,0.517479,2209,675,6831384,103,Twitter for iPhone,Original tweet,https://t.co/6r4GFZY5WS
6.99424E+17,"""Don't ever talk to me or my son again."" ...both 10/10 https://t.co/b8ncwl6TlE",10,10,None,None,2016,2,16,10,https://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg,pug,0.99786,1467,362,6831384,103,Twitter for iPhone,Original tweet,https://t.co/b8ncwl6TlE
6.99447E+17,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx",12,10,Archie,None,2016,2,16,12,https://pbs.twimg.com/media/CbTvNpoW0AEemnx.jpg,Pembroke,0.9694,6360,2863,6831384,103,Twitter for iPhone,Original tweet,https://t.co/9fojElzIxx
6.99776E+17,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,11,10,Fillup,None,2016,2,17,11,https://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg,Dandie_Dinmont,0.271683,2099,669,6831384,103,Twitter for iPhone,Original tweet,https://t.co/TEHu55ZQKD
6.9978E+17,Take all my money. 10/10 https://t.co/B28ebc5LzQ,10,10,None,None,2016,2,17,10,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,malinois,0.706038,2968,1357,6831384,103,Twitter for iPhone,Original tweet,https://t.co/B28ebc5LzQ
6.99789E+17,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,12,10,Nala,None,2016,2,17,12,https://pbs.twimg.com/media/CbYmRHyWEAASNzm.jpg,Border_terrier,0.35506,2410,543,6831384,103,Twitter for iPhone,Original tweet,https://t.co/5bjrIRqByp
7.00029E+17,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,10,10,Coops,None,2016,2,17,10,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,West_Highland_white_terrier,0.726571,2215,636,6831384,103,Twitter for iPhone,Original tweet,https://t.co/8Nuny4lLE3
7.03356E+17,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,9,10,Socks,None,2016,2,26,9,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,Border_collie,0.894842,2042,423,6831384,103,Twitter for iPhone,Original tweet,https://t.co/8rc5I22bBf
7.03383E+17,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,12,10,Charlie,None,2016,2,27,12,https://pbs.twimg.com/media/CcLq7ipW4AArSGZ.jpg,golden_retriever,0.945664,3755,1252,6831384,103,Twitter for iPhone,Original tweet,https://t.co/B9dOrmnPVt
7.06266E+17,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",11,10,Kara,None,2016,3,5,11,https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,papillon,0.743715,2912,1003,6831384,103,Twitter for iPhone,Original tweet,https://t.co/lA6a8GefrV
7.06291E+17,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,11,10,None,None,2016,3,6,11,https://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg,Border_terrier,0.587101,1818,511,6831384,103,Twitter for iPhone,Original tweet,https://t.co/qy33OBcexg
7.06346E+17,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,12,10,Koda,None,2016,3,6,12,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,Tibetan_mastiff,0.956462,3684,1006,6831384,103,Twitter for iPhone,Original tweet,https://t.co/VZV6oMJmU6
7.06517E+17,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,12,10,None,None,2016,3,6,12,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,golden_retriever,0.772685,3312,1128,6831384,103,Twitter for iPhone,Original tweet,https://t.co/KUS0xl7XIp
7.06538E+17,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",11,10,Oliver,None,2016,3,6,11,https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,chow,0.541794,3700,1541,6831384,103,Twitter for iPhone,Original tweet,https://t.co/bxjO45rXKd
7.06645E+17,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,9,10,Shadow,None,2016,3,7,9,https://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg,Chihuahua,0.132928,2758,1195,6831384,103,Twitter for iPhone,Original tweet,https://t.co/cdOkfEpjFw
7.06682E+17,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,12,10,Katie,None,2016,3,7,12,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,toy_poodle,0.717584,3547,1060,6831384,103,Twitter for iPhone,Original tweet,https://t.co/CFPIcGcwJv
7.07014E+17,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,11,10,Ellie,None,2016,3,8,11,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,Chihuahua,0.58378,2463,647,6831384,103,Twitter for iPhone,Original tweet,https://t.co/15yCmd43zU
7.07021E+17,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,12,10,Tucker,None,2016,3,8,12,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,cocker_spaniel,0.559658,4342,1502,6831384,103,Twitter for iPhone,Original tweet,https://t.co/gHtW5cgyy7
7.07038E+17,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,10,10,Kathmandu,None,2016,3,8,10,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,pug,0.642426,2353,877,6831384,103,Twitter for iPhone,Original tweet,https://t.co/z0cs7E4Xjj
7.0706E+17,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,11,10,Cupcake,None,2016,3,8,11,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,Samoyed,0.897312,2752,740,6831175,103,Twitter for iPhone,Original tweet,https://t.co/D7rorf4YKL
7.07297E+17,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,10,10,Cassie,None,2016,3,8,10,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,Blenheim_spaniel,0.370717,2945,877,6831384,103,Twitter for iPhone,Original tweet,https://t.co/B6dmZmJBdK
7.07377E+17,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,9,10,None,None,2016,3,9,9,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,golden_retriever,0.637225,3520,1178,6831384,103,Twitter for iPhone,Original tweet,https://t.co/iKThgKnW1j
7.07388E+17,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,10,10,Clarkus,None,2016,3,9,10,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,Chihuahua,0.888468,3750,1430,6831384,103,Twitter for iPhone,Original tweet,https://t.co/XP5o7zGn0E
7.07421E+17,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,4,10,Keurig,None,2016,3,9,4,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg,kuvasz,0.149391,2439,765,6831384,103,Twitter for iPhone,Original tweet,https://t.co/xOrUyj7K30
7.07742E+17,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,10,10,None,None,2016,3,10,10,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,whippet,0.738371,2660,669,6831384,103,Twitter for iPhone,Original tweet,https://t.co/0nMgoue8IR
7.07777E+17,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,11,10,Sadie,None,2016,3,10,11,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,miniature_pinscher,0.890426,3502,1038,6831384,103,Twitter for iPhone,Original tweet,https://t.co/DB8fyeDs8B
7.0797E+17,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,11,10,Rufus,None,2016,3,10,11,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,toy_poodle,0.908491,2880,1062,6831384,103,Twitter for iPhone,Original tweet,https://t.co/dGoTWNfIsm
7.06166E+17,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,7,10,Dexter,None,2016,3,5,7,https://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg,Samoyed,0.430418,5512,1765,6831384,103,Twitter for iPhone,Original tweet,https://t.co/sA7P3JSqiv
7.03425E+17,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC",9,10,None,None,2016,2,27,9,https://pbs.twimg.com/media/CcMRSwUW8AAxxNC.jpg,miniature_pinscher,0.292866,4078,1514,6831384,103,Twitter for iPhone,Original tweet,https://t.co/6JYLpUmBrC
7.03769E+17,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,10,10,None,None,2016,2,28,10,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,boxer,0.838994,3527,1243,6831384,103,Twitter for iPhone,Original tweet,https://t.co/QQZDCYl6zT
7.03774E+17,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",10,10,None,None,2016,2,28,10,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,Labrador_retriever,0.990119,1977,510,6831384,103,Twitter for iPhone,Original tweet,https://t.co/ZvxdB4i9AG
7.04055E+17,Here is a whole flock of puppers.  60/50 I'll take the lot https://t.co/9dpcw6MdWa,60,50,a,None,2016,2,28,12,https://pbs.twimg.com/media/CcVOJEcXEAM0FHL.jpg,Great_Pyrenees,0.667939,3130,1002,6831384,103,Twitter for iPhone,Original tweet,https://t.co/9dpcw6MdWa
7.04365E+17,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,12,10,Bisquick,None,2016,2,29,12,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,Pembroke,0.980695,8609,3888,6831384,103,Twitter for iPhone,Original tweet,https://t.co/5zX5XD3i6K
7.0448E+17,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,11,10,Lucia,None,2016,3,1,11,https://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg,Samoyed,0.979206,3645,1157,6831384,103,Twitter for iPhone,Original tweet,https://t.co/qv6qlEUCEe
7.045E+17,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,12,10,None,None,2016,3,1,12,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg,Chihuahua,0.376541,3149,1089,6831384,103,Twitter for iPhone,Original tweet,https://t.co/dlF93GLnDc
6.97943E+17,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,10,10,Cassie,None,2016,2,12,10,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,Great_Dane,0.126924,2573,756,6831383,103,Twitter for iPhone,Original tweet,https://t.co/e8bj97CisO
7.04848E+17,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",12,10,None,None,2016,3,2,12,https://pbs.twimg.com/media/CcgfcANW4AA9hzr.jpg,golden_retriever,0.85724,5476,1685,6831384,103,Twitter for iPhone,Original tweet,https://t.co/kQPVxqA3gq
7.04871E+17,I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU,12,10,None,None,2016,3,2,12,https://pbs.twimg.com/media/Ccg02LiWEAAJHw1.jpg,Norfolk_terrier,0.689504,4543,1217,6831384,103,Twitter for iPhone,Original tweet,https://t.co/mIQ1KoVsmU
7.05066E+17,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,12,10,Reese,None,2016,3,2,12,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,Airedale,0.868658,2327,662,6831384,103,Twitter for iPhone,Original tweet,https://t.co/VA6jnNUyuW
7.05102E+17,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,10,10,Terrenth,None,2016,3,2,10,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,collie,0.457672,2304,565,6831384,103,Twitter for iPhone,Original tweet,https://t.co/Pg18CDFC7Z
7.05223E+17,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,9,10,Bode,None,2016,3,3,9,https://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg,Chesapeake_Bay_retriever,0.0773733,2762,881,6831384,103,Twitter for iPhone,Original tweet,https://t.co/YMkxhGWUqv
7.05239E+17,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,11,10,Jimothy,None,2016,3,3,11,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,Chihuahua,0.15795,3210,818,6831384,103,Twitter for iPhone,Original tweet,https://t.co/wnsblfu7XE
7.05443E+17,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,12,10,Cooper,None,2016,3,3,12,https://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg,Great_Pyrenees,0.309106,4769,1806,6831384,103,Twitter for iPhone,Original tweet,https://t.co/EEIkAGVY64
7.05476E+17,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,12,10,Zara,None,2016,3,3,12,https://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg,golden_retriever,0.908784,3171,1012,6831384,103,Twitter for iPhone,Original tweet,https://t.co/zQUuVu812n
7.05592E+17,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",11,10,None,None,2016,3,4,11,https://pbs.twimg.com/media/CcrEFQdUcAA7CJf.jpg,basenji,0.877207,3398,1266,6831384,103,Twitter for iPhone,Original tweet,https://t.co/nPTBsdm3BF
7.05899E+17,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,10,10,Max,None,2016,3,4,10,https://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg,collie,0.808276,2540,620,6831384,103,Twitter for iPhone,Original tweet,https://t.co/c67nUjwmFs
7.0597E+17,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,12,10,Lucy,None,2016,3,5,12,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,golden_retriever,0.776346,3367,976,6831384,103,Twitter for iPhone,Original tweet,https://t.co/8tjnz1L8DI
6.81297E+17,"This is actually a lion. We only rate dogs. For the last time please only send dogs. Thank u.
12/10 would still pet https://t.co/Pp26dMQxap",12,10,actually,None,2015,12,28,12,https://pbs.twimg.com/media/CXR0WJ_W8AMd_O8.jpg,Lhasa,0.482401,3405,1055,6831388,103,Twitter for iPhone,Original tweet,https://t.co/Pp26dMQxap
6.81282E+17,Meet Sarge. His parents signed him up for dancing lessons but his true passion is roller coasters 11/10 very petable https://t.co/KvVoBIgkje,11,10,Sarge,None,2015,12,28,11,https://pbs.twimg.com/media/CXRmDfWWMAADCdc.jpg,Saint_Bernard,0.99883,3442,1211,6831388,103,Twitter for iPhone,Original tweet,https://t.co/KvVoBIgkje
6.71485E+17,Meet Penelope. She is a white Macadamias Duodenum. Very excited about wall. Lives on Frosted Flakes. 11/10 good pup https://t.co/CqcRagJlyS,11,10,Penelope,None,2015,12,1,11,https://pbs.twimg.com/media/CVGYGNYXAAAQ9m-.jpg,Samoyed,0.627901,792,243,6831419,103,Twitter for iPhone,Original tweet,https://t.co/CqcRagJlyS
6.71486E+17,This is Malcolm. He just saw a spider. 10/10 https://t.co/ympkwF65Dx,10,10,Malcolm,None,2015,12,1,10,https://pbs.twimg.com/media/CVGZTboUsAATohd.jpg,German_shepherd,0.827035,605,217,6831419,103,Twitter for iPhone,Original tweet,https://t.co/ympkwF65Dx
6.71505E+17,This is Charlie. He was just informed that dogs can't be Jedi. 11/10 https://t.co/mGW5c50mPA,11,10,Charlie,None,2015,12,1,11,https://pbs.twimg.com/media/CVGp4LKWoAAoD03.jpg,toy_poodle,0.259115,7324,3743,6831419,103,Twitter for iPhone,Original tweet,https://t.co/mGW5c50mPA
6.71519E+17,This is Scruffers. He's being violated on multiple levels and is not happy about it. 9/10 hang in there Scruffers https://t.co/nLQoltwEZ7,9,10,Scruffers,None,2015,12,1,9,https://pbs.twimg.com/media/CVG2l9jUYAAwg-w.jpg,Lakeland_terrier,0.428275,983,306,6831419,103,Twitter for iPhone,Original tweet,https://t.co/nLQoltwEZ7
6.71521E+17,Meet Alejandro. He's an extremely seductive pup. 10/10 https://t.co/C7dPcCUNpF,10,10,Alejandro,None,2015,12,1,10,https://pbs.twimg.com/media/CVG4i9UWEAAUH3U.jpg,Pomeranian,0.551031,1453,561,6831419,103,Twitter for iPhone,Original tweet,https://t.co/C7dPcCUNpF
6.71529E+17,Meet Jax. He's in the middle of a serious conversation and is trying unbelievably hard not to laugh. 10/10 https://t.co/HwiLcDPaCi,10,10,Jax,None,2015,12,1,10,https://pbs.twimg.com/media/CVG_2I-WIAASKSS.jpg,Doberman,0.782626,876,272,6831419,103,Twitter for iPhone,Original tweet,https://t.co/HwiLcDPaCi
6.71537E+17,This is Reginald. He's pondering what life would be like without so much damn skin. 9/10 it'll be ok buddy https://t.co/1U5Ro5FA4c,9,10,Reginald,None,2015,12,1,9,https://pbs.twimg.com/media/CVHG6_AWwAEJf_u.jpg,pug,0.537652,1225,434,6831419,103,Twitter for iPhone,Original tweet,https://t.co/1U5Ro5FA4c
6.71543E+17,"This is JD (stands for ""just dog""). He's like Airbud but with trading card games instead of sports. 10/10 much skill https://t.co/zzueJV9jCF",10,10,JD,None,2015,12,1,10,https://pbs.twimg.com/media/CVHMyHMWwAALYXs.jpg,Shetland_sheepdog,0.980339,1135,598,6831419,103,Twitter for iPhone,Original tweet,https://t.co/zzueJV9jCF
6.71561E+17,This is the best thing I've ever seen so spread it like wildfire &amp; maybe we'll find the genius who created it. 13/10 https://t.co/q6RsuOVYwU,13,10,the,None,2015,12,1,13,https://pbs.twimg.com/media/CVHdK-7WwAAsuyc.jpg,Gordon_setter,0.469373,13384,7681,6831419,103,Twitter for iPhone,Original tweet,https://t.co/q6RsuOVYwU
6.7173E+17,I'm just going to leave this one here as well. 13/10 https://t.co/DaD5SyajWt,13,10,None,None,2015,12,1,13,https://pbs.twimg.com/media/CVJ2yR2UwAAdCzU.jpg,kuvasz,0.431469,8887,4631,6831419,103,Twitter for iPhone,Original tweet,https://t.co/DaD5SyajWt
6.71736E+17,This is Oscar. He's ready for Christmas. 11/10 https://t.co/TON0Irzgwr,11,10,Oscar,None,2015,12,1,11,https://pbs.twimg.com/media/CVJ79MzW4AEpTom.jpg,Irish_wolfhound,0.0630782,1498,792,6831419,103,Twitter for iPhone,Original tweet,https://t.co/TON0Irzgwr
6.71743E+17,This is a Tuscaloosa Alcatraz named Jacob (Yacōb). Loves to sit in swing. Stellar tongue. 11/10 look at his feet https://t.co/2IslQ8ZSc7,11,10,a,None,2015,12,1,11,https://pbs.twimg.com/media/CVKC1IfWIAAsQks.jpg,toy_poodle,0.419427,766,240,6831419,103,Twitter for iPhone,Original tweet,https://t.co/2IslQ8ZSc7
6.71768E+17,When you try to recreate the scene from Lady &amp; The Tramp but then remember you don't have a significant other. 10/10 https://t.co/TASnD8Q08S,10,10,None,None,2015,12,1,10,https://pbs.twimg.com/media/CVKZsHtWwAA6gPj.jpg,Chihuahua,0.500373,1239,553,6831419,103,Twitter for iPhone,Original tweet,https://t.co/TASnD8Q08S
6.7179E+17,This is space pup. He's very confused. Tries to moonwalk at one point. Super spiffy uniform. 13/10 I love space pup https://t.co/SfPQ2KeLdq,13,10,space,None,2015,12,1,13,https://pbs.twimg.com/tweet_video_thumb/CVKtH-4WIAAmiQ5.png,dalmatian,0.114259,7340,3691,6831419,103,Twitter for iPhone,Original tweet,https://t.co/SfPQ2KeLdq
6.71866E+17,Meet Dylan. He can use a fork but clearly can't put on a sweatshirt correctly. Looks like a disgruntled teen. 10/10 https://t.co/FWJQ1zQLiI,10,10,Dylan,None,2015,12,2,10,https://pbs.twimg.com/media/CVLy3zFWoAA93qJ.jpg,Labrador_retriever,0.875614,1170,530,6831419,103,Twitter for iPhone,Original tweet,https://t.co/FWJQ1zQLiI
6.71358E+17,Tfw she says hello from the other side. 9/10 https://t.co/lS1TIDagIb,9,10,None,None,2015,11,30,9,https://pbs.twimg.com/media/CVEkZaPXIAEw5vr.jpg,Italian_greyhound,0.831757,416,155,6831419,103,Twitter for iPhone,Original tweet,https://t.co/lS1TIDagIb
6.71356E+17,This is Lou. He's a Petrarch Sunni Pinto. Well-behaved pup. Little legs just hang there. 10/10 would pet firmly https://t.co/FoCULrC3rD,10,10,Lou,None,2015,11,30,10,https://pbs.twimg.com/media/CVEilyCUwAETbJ-.jpg,miniature_poodle,0.313811,496,118,6831419,103,Twitter for iPhone,Original tweet,https://t.co/FoCULrC3rD
6.71186E+17,This is Sparky. That's his pancake now. He will raise it as his own. 10/10 https://t.co/96tMaWyoWt,10,10,Sparky,None,2015,11,30,10,https://pbs.twimg.com/media/CVCIQX7UkAEzqh_.jpg,Chihuahua,0.319106,768,228,6831419,103,Twitter for iPhone,Original tweet,https://t.co/96tMaWyoWt
6.70793E+17,This is Antony. He's a Sheraton Tetrahedron. Skips awkwardly. Doesn't look when he crosses the road (reckless). 7/10 https://t.co/gTy4WMXu8l,7,10,Antony,None,2015,11,29,7,https://pbs.twimg.com/media/CU8iYi2WsAEaqQ0.jpg,toy_poodle,0.031355,867,293,6831420,103,Twitter for iPhone,Original tweet,https://t.co/gTy4WMXu8l
6.70797E+17,This is Trigger. He was minding his own business on stair when he overheard someone say they don't like bacon. 11/10 https://t.co/yqohZK4CL0,11,10,Trigger,None,2015,11,29,11,https://pbs.twimg.com/media/CU8mlhoVAAAteS5.jpg,Pembroke,0.472197,756,248,6831419,103,Twitter for iPhone,Original tweet,https://t.co/yqohZK4CL0
6.70804E+17,I would do radical things in the name of Dog God. I'd believe every word in that book. 10/10 https://t.co/9ZuGAmLZDR,10,10,None,None,2015,11,29,10,https://pbs.twimg.com/media/CU8sSAvXIAAB1Py.jpg,basenji,0.344101,351,93,6831419,103,Twitter for iPhone,Original tweet,https://t.co/9ZuGAmLZDR
6.70805E+17,Meet Mason. He's a total frat boy. Pretends to be Hawaiian. Head is unbelievably round. 10/10 would pet so damn well https://t.co/DM3ZP3AA7b,10,10,Mason,None,2015,11,29,10,https://pbs.twimg.com/media/CU8tOJZWUAAlNoF.jpg,Pomeranian,0.86856,2044,1004,6831419,103,Twitter for iPhone,Original tweet,https://t.co/DM3ZP3AA7b
6.70808E+17,"Say hello to Andy. He can balance on one foot, obliterate u in checkers, &amp; transform into a rug. 11/10 much talents https://t.co/idzH8JH06g",11,10,Andy,None,2015,11,29,11,https://pbs.twimg.com/media/CU8v-rdXIAId12Z.jpg,Old_English_sheepdog,0.958035,1190,520,6831419,103,Twitter for iPhone,Original tweet,https://t.co/idzH8JH06g
6.70812E+17,Meet Maggie. She enjoys her stick in the yard. Very content. Much tranquility. 10/10 keep it up pup https://t.co/eYP9i9gfYn,10,10,Maggie,None,2015,11,29,10,https://pbs.twimg.com/media/CU8z65IUEAQBc4q.jpg,basset,0.99409,1173,284,6831419,103,Twitter for iPhone,Original tweet,https://t.co/eYP9i9gfYn
6.70815E+17,This is Sage. He likes to burn shit. 10/10 https://t.co/nLYruSMRe6,10,10,Sage,None,2015,11,29,10,https://pbs.twimg.com/media/CU83IZ8W4AEIh4y.jpg,American_Staffordshire_terrier,0.919714,3310,1643,6831419,103,Twitter for iPhone,Original tweet,https://t.co/nLYruSMRe6
6.70823E+17,Can't do better than this lol. 10/10 for the owner https://t.co/yrqGyMZhW6,10,10,None,None,2015,11,29,10,https://pbs.twimg.com/media/CU89schWIAIHQmA.jpg,Chihuahua,0.00125152,633,102,6831419,103,Twitter for iPhone,Original tweet,https://t.co/yrqGyMZhW6
6.70824E+17,This is Remington. He's a man dime. 12/10 https://t.co/m3ufSDwHHJ,12,10,Remington,None,2015,11,29,12,https://pbs.twimg.com/media/CU8-puBWwAAR8Xl.jpg,Labrador_retriever,0.947453,806,201,6831419,103,Twitter for iPhone,Original tweet,https://t.co/m3ufSDwHHJ
